-1.2 -0.07 0.17172852684630638 
-1.2 -0.060000000000000005 0.17172955262560297 
-1.2 -0.05 0.17173072502441156 
-1.2 -0.04 0.17173202749176836 
-1.2 -0.03 0.17173342769549138 
-1.2 -0.019999999999999997 0.17173487908174906 
-1.2 -0.009999999999999997 0.171736326051007 
-1.2 3.469446951953614E-18 0.1717377108774714 
-1.2 0.010000000000000004 0.17173897914111932 
-1.2 0.020000000000000004 0.17174008174997368 
-1.2 0.030000000000000006 0.17174097601889513 
-1.2 0.04000000000000001 0.17174163231160525 
-1.2 0.05000000000000001 0.17174204853268632 
-1.2 0.06000000000000001 0.17174226040805232 
-1.2 0.07 0.17174233119436774 
-1.0999999999999999 -0.07 0.17172821818571046 
-1.0999999999999999 -0.060000000000000005 0.17172922372410088 
-1.0999999999999999 -0.05 0.1717303918801666 
-1.0999999999999999 -0.04 0.17173171248982527 
-1.0999999999999999 -0.03 0.1717331581639469 
-1.0999999999999999 -0.019999999999999997 0.1717346838288202 
-1.0999999999999999 -0.009999999999999997 0.17173622959091137 
-1.0999999999999999 3.469446951953614E-18 0.17173772521447295 
-1.0999999999999999 0.010000000000000004 0.17173909399010742 
-1.0999999999999999 0.020000000000000004 0.1717402578480037 
-1.0999999999999999 0.030000000000000006 0.1717411516609233 
-1.0999999999999999 0.04000000000000001 0.17174174947362425 
-1.0999999999999999 0.05000000000000001 0.17174208313831416 
-1.0999999999999999 0.06000000000000001 0.17174222804373288 
-1.0999999999999999 0.07 0.17174226550609448 
-0.9999999999999999 -0.07 0.17172792403785145 
-0.9999999999999999 -0.060000000000000005 0.17172890804725305 
-0.9999999999999999 -0.05 0.17173007186869926 
-0.9999999999999999 -0.04 0.17173141445313886 
-0.9999999999999999 -0.03 0.17173291704366886 
-0.9999999999999999 -0.019999999999999997 0.171734539000577 
-0.9999999999999999 -0.009999999999999997 0.17173621457588012 
-0.9999999999999999 3.469446951953614E-18 0.1717378502291055 
-0.9999999999999999 0.010000000000000004 0.17173932721349602 
-0.9999999999999999 0.020000000000000004 0.17174052397987072 
-0.9999999999999999 0.030000000000000006 0.1717413653772507 
-0.9999999999999999 0.04000000000000001 0.17174186437746147 
-0.9999999999999999 0.05000000000000001 0.1717421077334304 
-0.9999999999999999 0.06000000000000001 0.17174219947925515 
-0.9999999999999999 0.07 0.17174221833435055 
-0.8999999999999999 -0.07 0.17172764664688986 
-0.8999999999999999 -0.060000000000000005 0.17172861026229938 
-0.8999999999999999 -0.05 0.17172977403752254 
-0.8999999999999999 -0.04 0.17173115028573846 
-0.8999999999999999 -0.03 0.17173273418540386 
-0.8999999999999999 -0.019999999999999997 0.17173449184422232 
-0.8999999999999999 -0.009999999999999997 0.1717363425937743 
-0.8999999999999999 3.469446951953614E-18 0.17173814288175782 
-0.8999999999999999 0.010000000000000004 0.17173970219207604 
-0.8999999999999999 0.020000000000000004 0.1717408612578887 
-0.8999999999999999 0.030000000000000006 0.17174158409812823 
-0.8999999999999999 0.04000000000000001 0.17174196049477825 
-0.8999999999999999 0.05000000000000001 0.17174212326693805 
-0.8999999999999999 0.06000000000000001 0.17174217830068775 
-0.8999999999999999 0.07 0.17174218770935445 
-0.7999999999999999 -0.07 0.1717273891623412 
-0.7999999999999999 -0.060000000000000005 0.17172833743822466 
-0.7999999999999999 -0.05 0.1717295129966972 
-0.7999999999999999 -0.04 0.17173094821904245 
-0.7999999999999999 -0.03 0.17173265881702657 
-0.7999999999999999 -0.019999999999999997 0.17173461399307166 
-0.7999999999999999 -0.009999999999999997 0.17173668867831926 
-0.7999999999999999 3.469446951953614E-18 0.17173863993938693 
-0.7999999999999999 0.010000000000000004 0.17174019314042094 
-0.7999999999999999 0.020000000000000004 0.17174121429500538 
-0.7999999999999999 0.030000000000000006 0.17174177204719226 
-0.7999999999999999 0.04000000000000001 0.17174203039311747 
-0.7999999999999999 0.05000000000000001 0.1717421322973978 
-0.7999999999999999 0.06000000000000001 0.17174216427151254 
-0.7999999999999999 0.07 0.17174216905903847 
-0.7 -0.07 0.1717271564970213 
-0.7 -0.060000000000000005 0.1717281009682561 
-0.7 -0.05 0.17172931289296037 
-0.7 -0.04 0.17173085459224835 
-0.7 -0.03 0.17173276642046217 
-0.7 -0.019999999999999997 0.17173499616956317 
-0.7 -0.009999999999999997 0.17173730757926772 
-0.7 3.469446951953614E-18 0.17173931209948157 
-0.7 0.010000000000000004 0.17174071774364474 
-0.7 0.020000000000000004 0.17174152197802275 
-0.7 0.030000000000000006 0.17174191137474656 
-0.7 0.04000000000000001 0.17174207624276897 
-0.7 0.05000000000000001 0.1717421373306384 
-0.7 0.06000000000000001 0.171742155618703 
-0.7 0.07 0.17174215813795937 
-0.6 -0.07 0.17172695678960376 
-0.6 -0.060000000000000005 0.17172791976220972 
